cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,network_mean,disk_io_mean,process_count_mean,thread_count_mean,vscode_active,browser_active,compiler_active,workload_label
2.5604,6.212,0.2316,11.4566,0.0307,0.059,1.6563,59,1.6007,0,0,0,Idle
88.5436,97.9993,3.2878,62.2731,6.0329,-0.0425,0.051,156,17.7683,1,0,1,Compiling
76.8912,92.803,1.8832,72.8743,0.173,-0.1715,0.5848,99,14.2877,0,0,0,Gaming
42.6444,56.7628,8.7284,49.1999,-0.4839,0.2969,1.624,100,6.5631,0,1,0,Video Call
2.8757,7.0342,0.5584,18.2295,-0.5288,0.0748,1.932,64,2.4013,0,0,0,Idle
89.9935,97.8535,2.8581,67.1747,6.7232,0.0046,0.3797,155,16.8401,1,0,1,Compiling
17.509,54.0102,60.2818,48.0915,0.5019,0.4551,0.4791,110,5.8041,0,1,0,Browsing
2.5176,7.4864,0.5833,14.9949,0.1858,-0.0121,1.4225,65,2.0824,0,0,0,Idle
81.6729,90.9519,1.9149,78.3393,0.042,0.3007,0.538,101,15.635,0,0,0,Gaming
2.3602,9.7621,0.216,14.9085,0.0532,0.0175,1.1263,63,2.4443,0,0,0,Idle
81.3968,90.8163,1.7541,72.2441,0.2424,0.1853,0.4901,94,11.9775,0,0,0,Gaming
15.8318,59.1512,40.4757,47.4221,-0.221,0.4434,1.4639,116,5.489,0,1,0,Browsing
20.145,54.3888,40.2313,48.1349,0.6476,0.9155,1.0744,120,3.2935,0,1,0,Browsing
2.3006,6.3848,0.6965,15.899,-0.0783,0.0758,1.9466,61,1.7968,0,0,0,Idle
12.7811,55.8141,54.679,45.7613,-0.1432,0.5257,1.4934,126,4.2147,0,1,0,Browsing
42.9561,58.4112,9.4007,51.6915,0.1745,-0.2351,1.5358,100,9.2634,0,1,0,Video Call
79.5218,89.3614,1.78,74.054,-0.2008,0.0843,0.8963,90,10.7326,0,0,0,Gaming
89.8771,98.7949,3.1205,55.4773,7.8577,0.0988,0.2994,154,15.206,1,0,1,Compiling
15.5671,41.7872,17.7745,30.0036,0.9379,0.0954,0.9696,112,5.2044,1,1,0,Coding
16.4707,73.5003,38.101,51.1114,1.866,0.6027,1.2029,129,5.3245,0,1,0,Browsing
11.4721,44.2597,59.7226,48.6523,1.4493,0.4708,1.3108,121,5.0742,0,1,0,Browsing
80.1065,89.1919,1.8748,70.5449,0.0487,-0.1607,0.7914,95,15.1631,0,0,0,Gaming
16.4531,54.4594,44.3405,43.7875,0.7838,-0.2593,0.9743,121,5.1806,0,1,0,Browsing
34.3956,57.4736,10.5522,55.3685,0.3586,0.0924,1.5339,94,7.5445,0,1,0,Video Call
23.9627,53.1118,16.7419,32.6588,1.4644,0.127,0.6885,103,6.3549,1,1,0,Coding
3.2254,5.8788,0.5053,14.8826,-0.0263,0.001,0.8142,62,2.3266,0,0,0,Idle
91.461,97.1083,3.0707,71.4675,6.2962,0.2989,0.1749,145,15.0706,1,0,1,Compiling
15.5243,50.2635,21.559,33.5605,0.519,-0.1,0.5382,102,4.3028,1,1,0,Coding
20.9834,53.9109,15.3661,36.5934,-0.4454,0.2504,0.8524,100,6.0512,1,1,0,Coding
19.597,43.436,19.2499,33.5899,0.0029,0.1235,1.0921,104,7.2823,1,1,0,Coding
89.2594,97.8657,4.4628,62.3847,1.2842,-0.15,0.3364,148,22.978,1,0,1,Compiling
1.9524,8.7481,0.5435,12.4469,0.0849,0.0167,1.8049,63,1.8168,0,0,0,Idle
18.7047,57.9099,52.292,41.2448,0.7301,-0.487,1.2314,108,5.0819,0,1,0,Browsing
79.0622,91.2296,1.9488,81.0617,0.1666,-0.0647,0.6231,89,13.6398,0,0,0,Gaming
90.8668,98.7578,1.793,63.5755,0.6618,0.0213,0.37,152,15.859,1,0,1,Compiling
2.1618,6.3582,0.4331,15.457,-0.1235,-0.0098,1.3036,61,2.1556,0,0,0,Idle
29.0322,55.5284,9.8134,49.514,-0.237,0.1076,1.5904,108,8.1734,0,1,0,Video Call
91.7644,98.5423,2.0701,68.8966,3.9299,0.3255,0.4669,149,20.9548,1,0,1,Compiling
76.1254,93.4059,0.6717,75.5137,0.2412,0.0887,0.3665,99,14.1303,0,0,0,Gaming
3.0608,6.5074,0.6787,16.5312,-0.3056,-0.0682,2.6661,59,2.2434,0,0,0,Idle
69.0702,88.089,2.7946,79.7552,0.132,-0.0351,0.553,91,15.3442,0,0,0,Gaming
73.7862,87.871,2.3245,78.1272,0.2918,-0.2263,0.4488,93,11.6738,0,0,0,Gaming
89.4454,96.5343,3.6275,64.7703,5.2143,-0.1828,0.1997,147,18.1771,1,0,1,Compiling
86.671,98.404,2.4956,66.772,1.5261,0.2206,0.282,147,13.0127,1,0,1,Compiling
12.087,46.003,15.0053,35.8263,0.9006,0.3635,0.8415,104,3.8785,1,1,0,Coding
90.7189,97.1594,4.7994,58.825,5.3871,-0.0281,0.2916,149,18.9016,1,0,1,Compiling
17.9989,42.0763,13.7634,37.2943,0.1491,0.1764,0.8206,103,5.0957,1,1,0,Coding
34.3329,62.2384,8.2218,65.3736,0.2248,-0.2216,0.8943,91,6.0762,0,1,0,Video Call
40.1977,52.3138,7.9468,47.3497,0.1466,-0.1026,1.336,103,7.3727,0,1,0,Video Call
16.2575,48.5996,40.9034,36.6278,2.8735,0.5235,0.7457,103,5.3952,0,1,0,Browsing
89.4197,98.8839,3.3501,70.2267,7.5956,-0.0292,0.3108,156,19.0115,1,0,1,Compiling
13.6494,65.4145,40.6645,38.6893,0.5597,0.2385,1.3174,114,3.8547,0,1,0,Browsing
89.3537,96.6178,4.613,57.3398,0.9801,0.0094,0.3324,158,17.5248,1,0,1,Compiling
40.2862,53.9985,4.5704,52.6206,0.2073,-0.1319,1.0001,106,7.0752,0,1,0,Video Call
1.9711,7.3089,0.526,15.5951,0.3188,-0.0412,1.6772,57,2.6296,0,0,0,Idle
18.2525,60.5038,46.7136,38.6198,1.9697,0.8306,0.421,125,2.8755,0,1,0,Browsing
48.5389,61.3454,9.8738,46.9443,-0.3299,0.4193,1.8313,103,7.0432,0,1,0,Video Call
93.3112,96.5624,5.9037,60.4253,5.989,-0.0169,0.1923,143,18.8393,1,0,1,Compiling
19.5029,55.4689,20.7716,41.0029,0.4094,-0.1654,0.8112,101,5.6985,1,1,0,Coding
2.0285,6.3263,0.5646,14.6657,-0.0556,-0.0017,1.2217,58,2.2204,0,0,0,Idle
18.0946,70.717,60.9329,49.1203,0.3891,0.8254,1.4495,96,6.0966,0,1,0,Browsing
89.2729,97.6861,3.6447,61.0119,5.2665,-0.1471,0.2631,157,17.9327,1,0,1,Compiling
87.5063,97.7552,3.491,61.4026,4.3856,-0.1743,0.498,126,18.2324,1,0,1,Compiling
42.057,62.0847,9.5026,48.0898,-0.0341,-0.1712,1.31,101,6.2468,0,1,0,Video Call
34.3554,44.774,18.0737,30.0777,0.5558,0.0795,0.6863,114,5.7102,1,1,0,Coding
23.3489,47.9374,17.9257,33.6176,0.6008,-0.0601,0.6325,102,3.8259,1,1,0,Coding
2.6906,6.6588,0.5563,13.6307,-0.0451,-0.0624,1.6181,59,2.9323,0,0,0,Idle
84.5813,98.7101,3.7738,66.63,2.1921,-0.0762,0.3415,152,16.0099,1,0,1,Compiling
21.5602,51.4205,8.8178,49.927,-0.096,0.5225,0.7888,109,8.3208,0,1,0,Video Call
2.761,7.6359,0.6506,13.1703,-0.1495,0.0275,1.874,62,1.894,0,0,0,Idle
39.1375,67.9174,9.6865,51.3683,-0.2837,-0.1094,1.6035,101,8.7316,0,1,0,Video Call
11.9317,37.6843,20.9686,32.699,0.9062,-0.2981,0.505,115,6.4094,1,1,0,Coding
17.4448,50.6513,45.5716,50.0975,0.5097,1.149,1.3033,119,6.9003,0,1,0,Browsing
76.4587,87.5611,1.739,73.3494,-0.3528,-0.1562,0.6449,98,11.0389,0,0,0,Gaming
18.4276,47.3602,49.1504,49.2228,0.8704,0.4245,0.6093,103,3.5196,0,1,0,Browsing
37.8722,64.8802,10.3865,61.587,0.2582,0.3192,1.4932,95,8.0594,0,1,0,Video Call
81.4297,90.4259,2.7237,78.989,-0.1823,0.0258,0.4037,93,11.4597,0,0,0,Gaming
68.8653,89.5645,1.434,73.2718,-0.0994,-0.0754,0.3023,94,10.2904,0,0,0,Gaming
14.0528,56.5007,58.709,52.2881,2.5366,0.4954,0.7909,113,5.7663,0,1,0,Browsing
95.2742,97.1061,5.8101,64.7363,7.3019,0.1319,0.2233,143,11.9935,1,0,1,Compiling
3.1809,6.3308,0.4271,15.1956,-0.3724,0.022,1.0162,63,2.0016,0,0,0,Idle
20.502,33.7368,16.5722,34.0273,0.4436,-0.1289,0.5858,106,4.534,1,1,0,Coding
66.839,86.239,1.4303,74.0173,0.7325,-0.0421,0.3575,91,13.5233,0,0,0,Gaming
90.2097,97.165,3.5301,67.4068,4.2873,0.0431,0.4206,164,14.4835,1,0,1,Compiling
2.5904,8.1882,0.3963,12.8375,0.0626,0.2689,1.8231,58,2.697,0,0,0,Idle
16.443,49.4964,18.8352,35.9393,0.0626,0.1954,0.6066,102,4.7369,1,1,0,Coding
14.8642,54.3508,61.9232,43.888,1.1124,0.3375,1.134,117,3.0918,0,1,0,Browsing
2.2869,7.56,0.3651,16.0372,-0.3068,0.0576,0.8786,59,2.2099,0,0,0,Idle
16.8738,43.6231,19.1929,33.4693,1.3687,0.3437,0.502,106,7.0689,1,1,0,Coding
87.5863,97.9623,4.4631,66.9315,2.4537,0.0135,0.2109,152,13.0203,1,0,1,Compiling
72.6137,89.3391,2.3092,69.9586,-0.4175,0.124,0.6611,93,13.5544,0,0,0,Gaming
78.3429,91.4404,1.0572,70.8351,-0.4708,-0.2123,0.3375,95,9.4986,0,0,0,Gaming
19.2044,57.4587,19.7134,32.0711,-0.1003,-0.4216,0.5981,108,5.2148,1,1,0,Coding
36.2857,66.3458,10.3786,45.3998,0.2428,-0.0606,0.9938,97,6.2364,0,1,0,Video Call
21.8376,47.4184,16.9107,34.1468,-0.8765,0.5816,0.7546,108,5.683,1,1,0,Coding
21.3526,38.2729,22.1342,36.4324,0.9953,0.1156,0.7478,115,4.4302,1,1,0,Coding
2.81,6.0859,0.3876,13.3368,0.2857,-0.0567,1.4719,62,1.6383,0,0,0,Idle
16.9933,55.2313,57.455,44.8134,1.279,0.7091,1.1101,118,5.5948,0,1,0,Browsing
14.4764,57.775,57.2156,46.1272,1.2424,0.6325,1.4637,117,4.3762,0,1,0,Browsing
27.1593,50.8941,21.2119,28.8094,0.9453,-0.3301,0.8858,111,6.5716,1,1,0,Coding
33.1823,74.0457,8.552,52.0336,-0.4901,0.247,0.7287,101,4.4778,0,1,0,Video Call
94.8663,98.6919,3.3521,61.4519,6.9031,0.1877,0.2256,141,14.989,1,0,1,Compiling
25.7192,46.6639,16.4605,36.372,0.5261,-0.0016,1.0379,103,5.7545,1,1,0,Coding
23.2207,43.8347,16.8958,37.5626,-0.4534,0.4502,0.6376,108,5.5007,1,1,0,Coding
23.8298,45.5506,15.3688,35.618,0.6668,0.15,0.6064,104,5.8056,1,1,0,Coding
10.7462,47.8888,48.9015,54.0797,0.7619,-0.4965,1.0337,124,3.7634,0,1,0,Browsing
17.8619,47.0642,20.7296,40.3172,1.0113,-0.0177,1.0542,98,5.9156,1,1,0,Coding
1.7755,8.2123,0.2394,14.2227,0.0389,0.0692,1.4107,60,1.6116,0,0,0,Idle
90.2935,97.3276,4.0961,66.0478,1.9049,-0.173,0.3229,138,19.5645,1,0,1,Compiling
27.4582,69.0274,8.3985,52.8092,0.343,0.3678,0.8033,89,6.9681,0,1,0,Video Call
19.2201,63.1456,47.8436,50.7586,1.6871,0.6896,1.0473,116,6.3142,0,1,0,Browsing
13.8639,37.5604,73.7292,48.8402,0.4383,0.8817,1.2305,129,4.482,0,1,0,Browsing
39.1528,60.4558,10.4805,51.8792,0.0994,-0.4357,0.9446,99,4.8222,0,1,0,Video Call
91.1591,97.9215,2.2566,60.5339,7.1421,-0.0734,0.2725,152,16.529,1,0,1,Compiling
2.4918,5.3956,0.1752,14.8663,-0.1391,-0.0725,1.4451,59,2.0088,0,0,0,Idle
39.0524,69.5528,11.4305,49.0917,0.029,0.0041,1.0315,101,7.0021,0,1,0,Video Call
2.315,8.0707,0.1073,16.0569,0.0954,-0.136,1.0869,60,1.7567,0,0,0,Idle
2.6808,7.0748,0.6771,13.755,0.4493,0.1571,1.6717,58,2.536,0,0,0,Idle
2.5133,9.5145,0.5578,14.4087,-0.442,0.0512,1.9547,62,2.583,0,0,0,Idle
28.2632,44.8504,18.7965,34.2367,1.1992,0.6369,0.8363,102,4.8017,1,1,0,Coding
71.9989,86.2977,1.1705,80.5209,0.2671,0.1572,0.5788,93,12.5774,0,0,0,Gaming
23.8569,41.0402,16.1145,34.0606,0.3661,-0.5246,1.0026,118,4.2607,1,1,0,Coding
3.0455,3.4826,0.5355,15.2866,-0.1713,0.1392,1.8883,59,1.9567,0,0,0,Idle
26.8815,68.938,10.1568,42.8409,-0.1308,0.0099,0.9198,94,9.4169,0,1,0,Video Call
31.9063,61.5803,5.5382,44.1309,-0.541,-0.0001,1.0907,112,7.0329,0,1,0,Video Call
75.1595,91.321,2.0712,71.5836,-0.2834,0.038,0.6838,92,16.1869,0,0,0,Gaming
20.7082,60.1581,58.5055,50.5234,1.0303,0.3233,0.8078,113,6.3841,0,1,0,Browsing
37.5065,70.1209,11.9098,43.0001,-0.2457,0.1719,1.4712,95,6.6652,0,1,0,Video Call
79.1952,88.171,1.5947,76.609,-0.2137,0.2506,0.7083,95,15.3667,0,0,0,Gaming
89.607,97.4,3.5286,73.9557,4.235,0.0121,0.2992,159,23.4882,1,0,1,Compiling
75.5031,87.5537,1.8517,73.7752,0.6554,-0.018,0.6423,98,11.1638,0,0,0,Gaming
20.9984,42.9957,16.2217,37.1426,0.1604,0.5168,0.5526,107,5.8956,1,1,0,Coding
18.4278,37.3482,40.5669,40.6427,1.6637,0.1641,1.143,120,4.3321,0,1,0,Browsing
91.7555,97.2695,5.7937,61.8177,1.4466,0.117,0.1737,188,20.7167,1,0,1,Compiling
2.3415,6.1509,0.85,12.9733,0.3305,0.1313,1.4333,61,1.2306,0,0,0,Idle
90.3222,97.0462,3.0039,72.8641,2.4354,-0.1603,0.4238,143,18.2519,1,0,1,Compiling
14.4286,57.8096,51.2593,49.3748,0.3059,0.2555,1.1809,109,6.881,0,1,0,Browsing
36.4005,58.8305,9.462,65.8225,-0.1851,0.4135,1.4016,101,7.7758,0,1,0,Video Call
12.0206,56.5004,45.2074,41.1454,1.2374,0.4679,0.6049,109,4.2894,0,1,0,Browsing
90.0016,99.2511,3.4764,69.2706,3.5828,-0.0944,0.2057,135,18.5176,1,0,1,Compiling
2.5774,5.0894,0.3203,18.1328,0.1484,-0.0597,1.6684,61,2.9772,0,0,0,Idle
2.6916,7.664,0.8361,13.8774,0.421,-0.0354,1.9828,67,1.6008,0,0,0,Idle
79.5234,89.8917,1.2105,69.4053,0.2741,-0.0471,0.6094,92,10.6839,0,0,0,Gaming
2.3972,5.1059,0.0998,15.5211,-0.3748,0.2176,2.4366,61,2.2427,0,0,0,Idle
16.3476,51.1668,15.1399,35.2918,-0.1196,0.2008,0.5185,106,5.6174,1,1,0,Coding
75.9812,89.5619,1.7039,76.6475,-0.123,-0.1628,0.532,92,16.7599,0,0,0,Gaming
35.0806,58.2171,8.7277,51.16,0.4457,0.1071,0.8571,106,4.9501,0,1,0,Video Call
72.2098,90.832,2.0306,72.0477,0.2152,-0.0308,0.7628,88,10.8182,0,0,0,Gaming
19.4544,40.7002,16.0017,34.5416,0.1465,-0.3943,0.9425,102,6.2966,1,1,0,Coding
90.1051,97.8898,4.1132,64.0074,6.3842,0.3423,0.1537,143,11.3913,1,0,1,Compiling
18.8395,51.8493,19.2978,34.55,0.6515,0.7673,1.0118,101,6.1842,1,1,0,Coding
33.8134,70.1187,9.8329,53.229,-0.03,-0.0192,0.9848,91,6.1984,0,1,0,Video Call
25.2639,50.6679,22.2817,33.2373,0.8409,0.3329,0.6804,106,4.1683,1,1,0,Coding
14.4942,60.518,38.79,45.2404,0.4031,0.4534,0.9656,127,5.2047,0,1,0,Browsing
20.3673,42.1556,13.3073,31.3551,1.0622,0.286,0.6417,107,5.5333,1,1,0,Coding
2.4873,10.3102,0.4428,15.1242,-0.2391,0.2585,1.2592,58,2.0781,0,0,0,Idle
2.9138,9.7021,0.4225,15.3455,-0.1553,-0.0,2.0727,63,1.5479,0,0,0,Idle
13.0346,50.0374,19.4705,33.4298,0.1106,-0.2337,1.1458,106,4.8694,1,1,0,Coding
16.7752,35.7339,19.7759,34.679,0.5023,-0.1954,0.8371,100,5.4141,1,1,0,Coding
2.1462,8.6999,0.0306,13.5384,-0.2708,0.0875,2.1202,62,2.6976,0,0,0,Idle
20.961,53.228,14.4333,35.5778,0.6887,-0.3922,0.7618,100,5.7256,1,1,0,Coding
1.9178,5.7486,0.5487,12.6447,0.7124,-0.0991,1.7724,64,1.9454,0,0,0,Idle
30.977,55.8414,8.5581,49.4601,0.2614,0.1445,1.1645,97,4.2738,0,1,0,Video Call
33.6576,65.3715,11.7209,48.412,-0.3184,0.207,1.2512,98,5.0983,0,1,0,Video Call
10.8197,62.6572,43.8296,48.6527,0.9081,1.3128,0.5622,117,6.7163,0,1,0,Browsing
15.4219,49.6406,17.7548,33.0001,0.4184,0.5513,1.0158,105,6.1434,1,1,0,Coding
91.2255,97.5579,4.3597,64.454,5.3573,-0.0994,0.3533,162,15.9478,1,0,1,Compiling
22.0244,47.9229,19.4519,30.8479,0.9387,0.6246,1.0247,104,7.466,1,1,0,Coding
45.2107,53.4007,9.3631,47.5823,0.3508,-0.0887,1.5606,98,7.5409,0,1,0,Video Call
76.5224,88.4672,2.5151,72.8262,-0.1362,0.0916,0.8053,92,17.5894,0,0,0,Gaming
29.0549,61.7291,12.8882,58.5494,0.0391,-0.1911,0.7739,94,7.2635,0,1,0,Video Call
32.3836,54.1601,10.0981,47.9717,0.2817,0.5769,1.2601,92,8.4901,0,1,0,Video Call
13.2607,52.0809,46.7966,47.5418,0.9638,0.2098,0.8846,115,5.5737,0,1,0,Browsing
95.4943,97.6642,5.4956,56.3202,7.8285,-0.0037,0.1869,151,20.5338,1,0,1,Compiling
2.0066,6.1673,0.2934,14.5935,-0.0069,-0.0896,1.4072,58,1.9978,0,0,0,Idle
38.8538,53.9433,12.1378,52.0965,-0.102,-0.0108,1.0886,98,7.0077,0,1,0,Video Call
69.675,86.4505,2.119,80.2788,0.1763,-0.1561,0.5686,93,10.3722,0,0,0,Gaming
93.7643,99.193,3.2553,60.0673,7.2646,0.0255,0.2875,142,12.5216,1,0,1,Compiling
9.3817,54.208,59.0555,42.3764,1.0176,0.673,0.6401,119,4.7918,0,1,0,Browsing
18.0003,42.6923,16.3135,27.3637,-0.2796,0.1453,1.0752,108,4.9808,1,1,0,Coding
35.5172,53.6653,12.3022,50.8822,-0.4884,0.2827,1.2894,105,6.0466,0,1,0,Video Call
9.9372,55.6557,39.5352,43.2537,0.8648,0.2754,1.7477,119,3.8281,0,1,0,Browsing
11.3785,50.9807,45.8761,38.1956,-0.401,0.8172,0.5004,124,4.4809,0,1,0,Browsing
15.4561,52.8855,21.7143,30.8803,0.4227,0.2608,1.123,94,6.1366,1,1,0,Coding
17.8725,35.4969,19.5159,34.6898,0.4855,0.2637,0.7009,100,4.898,1,1,0,Coding
19.0737,41.3338,15.2664,38.048,1.5412,0.3982,0.8596,111,5.8142,1,1,0,Coding
30.8351,62.8126,11.4861,48.8664,-0.3218,-0.1915,1.2036,99,9.3351,0,1,0,Video Call
2.7116,6.9159,0.4077,13.4005,0.5706,0.1122,2.0231,60,1.7328,0,0,0,Idle
2.7148,6.6478,0.4479,15.3246,-0.019,0.0866,1.3304,56,2.0721,0,0,0,Idle
13.5097,69.8782,33.1211,42.0758,1.3017,0.9838,1.134,114,4.4854,0,1,0,Browsing
89.3749,98.9663,6.8107,62.4705,4.2105,-0.0534,0.4459,152,16.1998,1,0,1,Compiling
26.8849,52.293,11.1356,54.1308,0.4199,0.3107,1.7754,104,5.7185,0,1,0,Video Call
39.5559,60.4421,10.5861,56.4927,0.0056,-0.0606,1.123,88,6.7565,0,1,0,Video Call
3.3707,6.8258,0.3412,16.9415,-0.6594,0.0212,1.1034,60,2.187,0,0,0,Idle
81.951,90.2612,1.8702,73.532,-0.0172,-0.086,0.432,104,9.4927,0,0,0,Gaming
90.5416,96.2538,4.8231,59.5083,7.7613,0.3137,0.4446,148,18.258,1,0,1,Compiling
32.4028,55.8631,12.1344,49.0105,-0.6374,0.1217,1.2883,105,9.9066,0,1,0,Video Call
3.4526,10.4523,0.4619,12.6735,0.0984,-0.0053,0.7949,62,1.5387,0,0,0,Idle
14.2896,63.9573,61.1214,53.0402,1.7333,0.964,1.1875,121,5.376,0,1,0,Browsing
31.6354,72.1277,7.9653,52.0984,-0.6718,0.0408,1.5785,97,7.1121,0,1,0,Video Call
77.5158,88.7475,1.6586,75.8704,0.4502,-0.2786,0.5789,100,11.1878,0,0,0,Gaming
88.5744,97.5176,5.1815,59.3597,4.5664,0.2273,0.2108,155,15.8671,1,0,1,Compiling
94.2343,97.9091,3.8648,65.4951,5.757,-0.2134,0.3625,162,17.5403,1,0,1,Compiling
22.9873,51.1114,16.5254,36.9911,0.4128,0.0933,0.6571,103,6.1302,1,1,0,Coding
40.8026,59.7675,11.1337,44.0028,-0.6749,0.2811,1.1038,103,5.7125,0,1,0,Video Call
19.3208,32.7549,20.7497,29.4634,-0.1747,0.0277,0.3962,97,4.556,1,1,0,Coding
2.1059,6.3684,0.7164,16.2276,0.1173,0.0238,1.9797,67,2.0048,0,0,0,Idle
2.2522,6.1165,0.3834,13.316,0.3702,0.1439,1.4322,63,1.8468,0,0,0,Idle
18.4217,45.5347,19.983,33.5198,0.7318,0.0611,0.7498,113,3.4612,1,1,0,Coding
13.8578,50.5653,18.1771,37.9958,0.2886,0.1107,0.8393,103,7.7124,1,1,0,Coding
77.2265,88.8211,2.2963,73.628,0.0265,-0.1865,0.6731,92,11.2508,0,0,0,Gaming
91.6312,97.2032,1.9889,72.3004,4.5586,0.0984,0.3864,150,15.3815,1,0,1,Compiling
20.8234,47.1422,44.6567,37.3878,-0.2911,1.6382,1.1746,103,3.709,0,1,0,Browsing
20.1307,51.0847,55.3409,40.7946,0.9853,0.2703,0.6189,122,5.5086,0,1,0,Browsing
74.6234,92.9237,1.7555,71.3445,0.1683,-0.0753,0.6467,97,14.0653,0,0,0,Gaming
1.8292,4.7226,0.264,11.5589,-0.2181,0.03,1.5216,58,1.491,0,0,0,Idle
1.814,5.9531,0.7516,14.4552,0.0632,-0.167,1.9302,59,1.3554,0,0,0,Idle
2.5711,6.2969,0.4769,14.3441,0.1654,-0.0208,1.038,62,2.2429,0,0,0,Idle
16.7345,63.2289,57.1175,47.9941,1.1259,0.2712,1.0492,125,5.5355,0,1,0,Browsing
35.8872,53.0901,7.8772,51.1133,-0.2812,0.1694,1.0547,100,8.5354,0,1,0,Video Call
76.5932,86.5001,3.2171,71.4504,0.2488,0.1432,0.8464,100,12.913,0,0,0,Gaming
95.9645,98.1084,5.8503,68.184,3.3312,0.2979,0.3166,155,18.3243,1,0,1,Compiling
33.1851,42.6461,18.0742,30.931,0.7781,0.2437,0.8566,100,6.2813,1,1,0,Coding
85.2323,98.5534,4.696,66.0726,3.2452,-0.1826,0.3793,124,18.4806,1,0,1,Compiling
2.1066,5.815,0.4039,16.5657,-0.3432,0.061,0.9236,59,2.6599,0,0,0,Idle
36.206,65.6469,9.4962,53.3719,0.1913,0.0628,0.6794,103,7.9558,0,1,0,Video Call
85.9796,97.6521,3.2818,64.1886,5.2141,-0.0679,0.327,149,21.0328,1,0,1,Compiling
16.9832,38.7156,38.2899,42.2657,1.2284,0.6822,1.2409,116,5.9774,0,1,0,Browsing
92.9374,98.3634,4.4777,68.1172,3.747,0.039,0.2801,139,16.7627,1,0,1,Compiling
18.9498,46.6054,19.9771,31.9943,-0.0439,-0.3134,0.8815,104,5.7518,1,1,0,Coding
11.1638,48.1075,63.3773,55.0039,1.236,-0.2098,0.3995,109,4.5468,0,1,0,Browsing
82.3184,89.488,1.8061,75.8265,0.4317,0.0236,0.7457,93,13.2446,0,0,0,Gaming
2.4738,8.2735,0.8676,15.0021,0.159,-0.075,1.4493,60,3.0694,0,0,0,Idle
23.8056,58.7642,11.9191,57.3617,0.1419,0.1832,1.1842,99,5.0638,0,1,0,Video Call
15.1208,45.6404,22.4057,41.1206,1.0434,-0.2095,0.6962,100,4.8898,1,1,0,Coding
16.9461,42.1458,19.7598,30.085,1.6075,0.1904,0.7392,104,4.4266,1,1,0,Coding
16.5647,66.2475,29.1072,45.7324,1.7224,0.4176,0.6834,102,4.6104,0,1,0,Browsing
90.7388,97.394,4.1326,75.633,5.3554,-0.2103,0.0892,161,13.6916,1,0,1,Compiling
83.763,96.8351,3.6695,61.589,4.2998,-0.3404,0.2256,149,12.4557,1,0,1,Compiling
44.7311,64.0899,9.024,49.9078,-0.6147,0.1606,1.4059,99,4.1459,0,1,0,Video Call
2.5821,4.8168,0.5048,16.648,0.186,-0.0017,1.4974,63,2.368,0,0,0,Idle
10.2872,54.6632,45.39,49.005,1.2693,0.2419,1.0342,118,5.2304,0,1,0,Browsing
17.749,64.1191,42.8833,43.1557,1.5506,0.2029,1.1331,123,4.8872,0,1,0,Browsing
92.5114,97.2224,2.5848,66.4451,7.496,0.3552,0.2969,145,18.2685,1,0,1,Compiling
76.4892,85.7355,1.2027,67.6985,-0.1422,0.1139,0.4445,98,13.7471,0,0,0,Gaming
75.9759,88.2056,1.749,64.7768,-0.3802,0.3387,0.5253,93,12.6173,0,0,0,Gaming
86.2731,98.3434,4.8472,65.2938,2.4095,-0.2508,0.2785,148,23.4215,1,0,1,Compiling
89.1955,97.2084,3.7345,64.8233,2.6605,-0.1511,0.292,152,18.7318,1,0,1,Compiling
94.1499,95.96,2.9382,70.3975,3.4392,-0.0044,0.4075,139,13.8689,1,0,1,Compiling
10.7557,59.0612,45.9974,47.6502,-2.0318,1.2316,0.6967,124,4.2435,0,1,0,Browsing
33.545,63.1198,12.7735,42.6792,0.4358,0.1139,0.9662,103,7.2921,0,1,0,Video Call
38.0497,58.0809,12.2497,50.028,0.0121,0.1956,1.1952,105,5.2295,0,1,0,Video Call
17.0691,56.5248,32.7382,35.4015,1.6551,0.1702,0.7917,110,4.5714,0,1,0,Browsing
94.9296,97.7833,3.2395,51.3553,5.5153,-0.1108,0.1529,166,19.4312,1,0,1,Compiling
17.9594,41.7251,23.6112,37.3428,0.6345,0.8237,0.6734,101,4.7065,1,1,0,Coding
2.4505,6.2992,0.1073,17.3401,0.2089,-0.1137,1.5607,57,1.3197,0,0,0,Idle
77.2683,90.2812,2.5801,80.0244,0.15,0.2951,0.7201,99,12.0234,0,0,0,Gaming
68.4582,88.9584,1.8943,78.4084,0.0791,-0.2391,0.7312,86,13.1729,0,0,0,Gaming
93.0699,97.7377,4.1175,64.9999,1.6223,-0.0592,0.3106,145,16.4974,1,0,1,Compiling
77.3703,91.6146,1.5382,72.8494,-0.1095,-0.2444,0.4609,100,8.1415,0,0,0,Gaming
72.1849,90.5943,1.9822,74.8554,0.3823,0.1491,0.7005,95,12.131,0,0,0,Gaming
17.1552,58.9598,51.9552,47.2296,1.1658,0.0012,1.0509,117,4.9028,0,1,0,Browsing
21.3076,50.1901,19.2473,32.1199,0.8171,-0.083,0.8801,108,4.9806,1,1,0,Coding
20.7541,46.0332,24.8894,34.5839,-0.1193,0.2855,0.8544,106,4.7856,1,1,0,Coding
21.8824,42.5721,16.3826,33.2338,0.9894,-0.3303,0.7822,104,6.2464,1,1,0,Coding
