cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,cluster_id,workload_label
5.518,8.4395,1.4015,25.3613,0.2373,5.0126,0.0011,0.0149,0.1996,0.129,0.177,463,119.4578,0.4143,140.7452,3.2883,0.0537,0.0081,0.0161,0,0,0,4,Idle
1.5661,4.8909,1.8919,32.4251,0.2583,4.5836,0.006,0.0389,0.1055,0.1546,0.8476,477,176.1325,0.1733,140.0069,3.9429,0.0058,0.0,0.0044,0,0,0,4,Idle
7.7222,29.3097,21.718,42.5533,0.5982,1.8218,0.0038,0.0176,1.2642,0.0982,3.2511,479,157.3305,0.2522,413.6377,4.8189,0.0855,0.0,0.1541,1,0,0,5,Coding
14.1826,29.0453,23.7486,26.9596,0.7519,6.0906,0.0071,0.0091,0.7817,0.0683,2.4923,480,131.3009,0.1539,546.8416,3.2136,0.3962,0.0099,0.5054,1,1,0,5,Coding
19.1104,32.3648,22.2771,40.3002,5.2337,9.5673,0.0484,0.0302,4.5284,0.1064,1.7143,420,48.1502,0.6836,567.4477,4.4589,0.7511,0.2006,0.9915,0,1,0,1,Browsing
25.5259,35.7629,23.5441,41.1581,3.4886,5.6459,0.0581,0.0381,3.665,0.1626,2.9781,448,111.1373,0.0446,761.1757,3.6986,0.756,0.169,0.8734,0,1,0,1,Browsing
13.6974,26.5671,22.0174,40.5745,4.4423,8.795,0.0417,0.0371,3.6411,0.0771,2.1675,416,77.7653,0.7618,506.3565,3.9833,0.704,0.1587,1.0533,0,1,0,1,Browsing
5.1878,9.7078,1.9194,39.7395,-0.05,4.0076,0.0057,0.0366,0.0694,0.1913,0.4537,422,68.4465,0.523,125.9006,2.9944,0.0,0.0105,0.0135,0,0,0,4,Idle
8.877,20.8838,6.089,50.4129,0.9087,9.9138,0.0065,0.0001,0.0906,0.0649,1.6861,489,193.0811,1.3744,2525.8118,9.0618,18.9303,2.3823,17.1061,1,0,1,2,Compiling
14.1622,38.2047,23.1279,33.7602,1.844,9.8839,0.0334,0.0394,1.633,0.0872,1.7368,447,109.4643,0.4538,552.0243,3.0196,1.1109,0.1172,0.8128,0,1,0,1,Browsing
20.7507,33.2996,25.3893,41.7176,0.9391,8.8886,0.0097,0.0,1.7162,0.0706,0.8223,424,55.4029,0.7779,530.956,5.1039,0.2822,0.0,0.2798,1,0,0,5,Coding
51.9089,55.6238,3.1649,69.6165,-0.2396,11.8531,0.0222,0.1975,0.1569,0.4274,0.3826,491,156.7887,0.1343,1610.5768,6.585,6.9614,0.6871,1.1674,0,0,0,3,Gaming
26.6159,38.1592,13.7243,45.531,0.4002,7.8668,0.1075,0.6261,0.0733,0.7954,1.2525,436,116.9576,0.2976,794.9917,2.9993,2.0415,0.1547,0.2537,0,1,0,0,Video_Call
19.2735,34.2028,29.9447,37.5757,4.5421,9.947,0.039,0.0384,4.5902,0.0763,1.3837,422,78.3077,0.8453,588.7058,3.727,0.8672,0.3054,1.0649,0,1,0,1,Browsing
57.1732,73.5362,3.5766,60.8977,0.3823,11.1679,0.0412,0.2914,0.1282,0.4552,2.2465,440,109.5627,0.3524,1526.4555,7.4051,6.4344,0.2228,1.088,0,0,0,3,Gaming
69.6342,79.498,2.9172,63.6354,-0.3636,7.3408,0.0478,0.2022,0.1803,0.5951,0.8594,452,115.7911,0.4853,1520.2974,4.9254,7.0467,0.5119,0.9882,0,0,0,3,Gaming
21.8873,45.2304,26.269,42.0936,2.2408,10.1022,0.046,0.0415,4.2385,0.1255,2.12,452,109.1391,0.5706,558.5715,4.1852,0.5301,0.1206,0.8951,0,1,0,1,Browsing
3.8777,6.9988,1.6626,35.1488,-0.0811,4.7461,0.0042,0.0122,0.088,0.1818,1.5767,439,114.0763,0.3797,148.6441,3.0123,0.0,0.0011,0.0,0,0,0,4,Idle
4.5457,14.1656,4.9719,59.8507,4.3711,10.4205,0.0078,0.0119,0.0737,0.059,5.2496,476,188.4401,1.4277,2716.1706,5.9776,11.7243,2.3791,18.4019,1,0,1,2,Compiling
16.9478,36.8211,21.2236,39.0018,0.279,4.0806,0.0174,0.0134,1.7172,0.0981,1.4037,471,182.7296,0.0179,542.7147,3.5651,0.131,0.0011,0.5297,1,1,0,5,Coding
88.3548,97.8615,6.1839,62.9519,5.21,10.9297,0.0033,0.0133,0.0431,0.0768,2.2068,421,90.0816,1.8872,2366.4243,6.9916,17.2598,2.2871,17.9249,1,0,1,2,Compiling
23.6058,41.699,32.9574,41.0377,0.2979,5.1475,0.0072,0.0143,1.0663,0.112,1.1313,416,56.087,0.8288,400.8667,4.584,0.2261,0.0,0.3611,0,0,0,5,Coding
11.8731,23.878,10.6031,46.8674,0.135,7.4244,0.0756,0.8574,0.0925,0.7505,1.333,484,163.3599,0.2592,1034.9149,2.4889,1.1365,0.0764,0.2136,0,1,0,0,Video_Call
15.6258,33.3405,23.2104,43.851,0.2269,3.6645,0.012,0.0214,1.4822,0.0402,3.1541,460,110.1001,0.4788,575.658,4.408,0.3581,0.0,0.6109,1,1,0,5,Coding
66.7828,78.3086,2.0091,56.7403,4.4771,11.3077,-0.0006,0.0027,0.0906,0.0875,3.0203,458,144.3322,1.4202,2121.4535,7.154,24.409,2.1178,12.6287,1,1,1,2,Compiling
84.429,94.8545,1.9946,68.2264,-0.1418,8.5806,0.0441,0.23,0.3436,0.2893,1.6651,463,109.7107,0.7263,1619.8129,2.9227,5.0149,0.5433,1.3914,0,0,0,3,Gaming
11.5513,28.2365,11.4026,23.5653,0.4132,4.318,0.0126,0.0098,2.0961,0.0523,1.1443,428,58.2078,0.6359,616.3885,4.9429,0.2768,0.0,0.5893,1,1,0,5,Coding
20.3525,38.6586,11.9809,37.238,3.4856,11.1823,0.0374,0.0308,3.8709,0.0813,2.4657,413,65.1877,0.8642,460.8147,3.7668,1.1955,0.2251,0.47,0,1,0,1,Browsing
4.5371,22.0902,20.2311,39.2182,3.3127,10.2339,0.0244,0.0288,3.633,0.125,2.0669,427,68.2073,0.8598,472.7102,3.7542,0.6827,0.2561,0.6757,0,1,0,1,Browsing
27.7908,40.0312,25.58,43.1703,0.7866,5.6829,0.0076,0.0002,1.9264,0.1109,0.5948,460,99.2692,0.3882,453.5818,4.1607,0.4788,0.0,0.8177,1,1,0,5,Coding
19.1327,38.5272,23.666,39.6541,2.6498,10.4831,0.0377,0.0304,4.8191,0.1125,2.4651,481,156.7868,0.0851,507.9232,3.1407,0.8343,0.3476,0.6992,0,1,0,1,Browsing
4.707,9.6818,0.3578,25.8308,-0.2433,3.8022,-0.0002,0.0294,0.1419,0.1492,0.9919,450,113.99,0.4584,175.6092,3.5065,0.0,0.0,0.0088,0,0,0,4,Idle
69.3226,77.99,1.4735,69.3095,0.1175,10.664,0.0592,0.2817,0.235,0.5357,1.2046,417,49.9768,0.5555,1900.0838,5.7438,4.1035,0.4356,1.3306,0,0,0,3,Gaming
33.2925,44.4492,5.075,45.3005,1.9325,8.1939,0.079,0.6007,0.0725,0.8613,1.4806,436,103.9206,0.4044,779.6879,2.6153,1.8397,0.1524,0.4057,0,1,0,0,Video_Call
33.4245,55.5265,27.2157,36.7203,0.0764,6.1329,0.004,0.0,1.6624,0.0705,1.907,405,55.6477,0.6395,669.2628,4.3097,0.3423,0.0,0.0793,1,1,0,5,Coding
4.7733,8.9242,2.5789,28.9753,-0.032,5.5436,0.0052,0.0252,0.0,0.1108,0.1795,452,89.9202,0.471,151.8794,3.4854,0.0,0.0027,0.0,1,0,0,4,Idle
4.3778,7.0232,2.1137,32.9129,-0.0919,4.8433,0.0007,0.0347,0.0731,0.1498,0.4773,468,161.8264,0.057,158.1006,3.2627,0.0,0.0,0.0012,0,0,0,4,Idle
77.9159,90.7529,3.0373,59.8942,0.0253,10.208,0.0648,0.1588,0.1884,0.3565,0.5859,451,109.1122,0.2354,1579.2917,4.8553,7.1651,0.3601,1.1392,0,0,0,3,Gaming
11.4667,24.1633,26.2472,48.4748,2.9639,8.733,0.0389,0.0267,3.8761,0.1425,1.8775,492,146.3937,0.3165,482.9544,3.2507,0.7589,0.2359,1.2406,0,1,0,1,Browsing
17.7959,25.9114,22.2438,45.522,0.177,5.3247,0.0114,0.0326,2.0287,0.0671,1.7835,421,57.3181,0.7393,444.7961,4.5566,0.3145,0.0,0.1478,1,1,0,5,Coding
60.8587,71.7883,2.4379,59.1197,-0.3079,13.1613,0.037,0.2168,0.2256,0.533,1.3969,476,178.9294,0.046,1693.6118,5.2326,4.9613,0.4344,0.7918,0,0,0,3,Gaming
0.0,3.4108,1.6845,30.4787,-0.1844,4.0257,0.0018,0.0399,0.0699,0.0212,0.8064,416,55.7031,0.9971,180.5758,3.1276,0.0431,0.0158,0.0,0,0,0,4,Idle
9.6299,21.7334,3.626,45.7684,3.3969,13.0172,0.0118,0.0057,0.0457,0.0659,4.6995,472,219.7566,1.4966,2869.7085,4.6203,12.4038,1.0877,13.4969,1,0,1,2,Compiling
22.616,37.3833,8.3381,45.5518,1.9326,7.1788,0.0786,0.7171,0.0626,0.8287,1.0349,414,74.9675,0.6511,823.398,1.7641,0.6981,0.0647,0.236,0,1,0,0,Video_Call
4.5651,7.3389,1.7608,24.9802,-0.1015,4.4147,0.0034,0.0334,0.1391,0.1127,0.6203,423,66.3286,0.4291,140.3806,2.9219,0.0,0.0063,0.0088,0,0,0,4,Idle
95.9479,100.0,3.4242,51.8546,1.5475,12.2942,0.0033,0.0101,0.1197,0.0444,3.7993,418,87.2062,1.9967,1533.1816,10.4382,22.8388,2.5598,16.8357,1,0,1,2,Compiling
80.6605,93.8664,1.5561,63.4,0.0791,9.079,0.0266,0.2403,0.12,0.3351,1.0459,463,116.9879,0.4779,1151.3768,5.7903,7.5323,0.6885,0.6109,0,0,0,3,Gaming
71.4705,81.155,2.317,84.5438,0.0002,12.4716,0.0403,0.2419,0.1674,0.5022,1.9123,414,82.3874,0.7152,1990.0268,4.72,5.8528,0.5086,1.0346,0,0,0,3,Gaming
19.6508,28.146,16.3005,41.7926,1.3052,10.8972,0.06,0.0352,4.09,0.0866,2.0536,413,56.2268,0.7904,386.7636,4.458,1.0419,0.226,0.9719,0,1,0,1,Browsing
22.0445,41.506,23.907,39.2003,3.6136,8.2557,0.0395,0.0282,2.992,0.1153,2.1988,413,62.4136,0.646,451.5956,3.6881,1.1973,0.1937,0.7183,0,1,0,1,Browsing
25.0076,43.6649,23.1134,40.9674,0.9293,6.8332,0.0047,0.0219,1.4509,0.1156,1.0205,450,104.7836,0.4752,399.9951,5.56,0.4023,0.007,0.4518,1,1,0,5,Coding
26.0773,43.5202,23.5084,40.7359,0.673,7.2438,0.0038,0.0269,1.9299,0.0354,1.4239,407,58.0053,0.6046,514.4564,4.5658,0.3913,0.0,0.2619,0,1,0,5,Coding
5.4452,7.5683,2.5543,28.9238,-0.0035,4.0152,0.0051,0.0174,0.1226,0.141,0.7435,482,164.3542,0.3705,143.6884,3.5017,0.0,0.0115,0.0035,0,0,0,4,Idle
27.904,38.7808,12.1992,46.2834,1.4372,4.1304,0.0564,0.7878,0.081,0.8616,1.2891,426,68.6889,0.6993,754.743,1.8497,0.7371,0.0532,0.0483,0,1,0,0,Video_Call
4.8568,7.4327,0.1554,34.3248,-0.0198,3.5328,-0.0009,0.0634,0.1348,0.0745,0.5455,492,152.5841,0.1587,117.488,2.3197,0.0,0.0078,0.0088,0,1,0,4,Idle
24.5355,34.5147,12.4046,54.7118,2.2105,12.3295,0.08,0.7929,0.0797,0.8739,1.1374,427,60.3481,0.8334,640.0762,2.1822,1.3981,0.0575,0.2797,0,1,0,0,Video_Call
40.7977,50.5697,2.1732,54.2435,-0.0003,10.5315,0.048,0.1656,0.3171,0.3809,1.9581,504,158.0896,0.2403,1859.8643,5.726,4.7582,0.0,0.8367,0,0,0,3,Gaming
18.2872,37.7892,30.3576,36.0012,3.9226,11.7069,0.0464,0.027,5.0672,0.079,2.9301,412,70.6021,0.8516,515.3639,3.5005,0.6193,0.1454,0.3847,0,1,0,1,Browsing
44.3931,51.1508,9.1924,51.9864,2.4991,6.5744,0.0063,0.0152,0.0377,0.0757,4.6341,460,151.5442,1.5389,1596.9365,8.0183,7.6933,1.9324,18.1543,1,0,1,2,Compiling
25.5805,41.6676,20.1142,41.7278,0.1877,5.0167,0.0031,0.0261,2.0173,0.0602,1.6797,426,124.207,0.3725,610.0891,2.7572,0.4299,0.0,0.1715,1,0,0,5,Coding
79.67,92.0308,0.8177,67.5042,-0.2455,8.9912,0.0439,0.2233,0.1515,0.3611,1.9189,415,72.948,0.5862,1726.374,5.6055,4.9208,0.5325,0.5602,0,1,0,3,Gaming
17.1296,27.3063,29.4582,42.1351,5.0535,9.764,0.0427,0.0304,3.8458,0.1467,1.3121,412,56.1277,0.8288,514.7407,4.1516,0.8708,0.3203,1.0458,0,1,0,1,Browsing
18.6252,42.2291,18.9921,36.2716,0.3419,10.173,0.009,0.0286,1.1835,0.1027,1.8717,447,100.8888,0.4226,510.512,4.267,0.3408,0.0036,0.103,1,1,0,5,Coding
41.6013,49.1473,4.455,51.1596,2.3445,7.6251,0.01,0.0069,0.0868,0.0526,1.7735,424,128.67829999999998,1.7746,2398.0999,7.5332,14.1431,3.0339,22.5366,1,0,1,2,Compiling
18.0019,32.3762,19.2547,46.826,3.386,9.2394,0.038,0.0296,4.0008,0.14,1.6585,445,67.9951,0.8202,577.2159,4.6744,1.0995,0.2315,0.0,0,1,0,1,Browsing
57.6525,66.8526,7.8623,52.772,4.7651,12.4466,0.0066,0.0158,0.0697,0.0473,3.1438,446,148.2083,1.5591,2228.7838,9.1419,4.1512,3.0585,15.7838,1,0,1,2,Compiling
19.8226,36.6604,24.4528,39.1816,5.962,7.4501,0.0381,0.0303,3.8339,0.1334,2.2794,416,47.989,0.6142,576.2278,3.8307,0.7213,0.2127,0.3142,0,1,0,1,Browsing
2.9962,3.7914,0.8269,27.855,0.0967,3.519,-0.0006,0.0394,0.1143,0.1508,0.6093,453,107.3931,0.4112,221.7177,2.5663,0.0659,0.0092,0.0,0,0,0,4,Idle
78.5995,94.8907,2.6033,68.0993,0.2155,12.8471,0.054,0.2385,0.1425,0.3987,1.0518,451,115.1213,0.4747,1927.2283,4.4262,5.1576,0.2175,0.8844,0,1,0,3,Gaming
24.2886,45.9311,16.0694,36.5095,5.4756,8.4421,0.058,0.0447,3.6731,0.0767,1.8269,420,57.1139,0.6692,498.8733,5.059,1.3691,0.2828,0.751,0,1,0,1,Browsing
8.8929,25.5066,20.12,42.9487,6.7342,7.1009,0.0302,0.0439,3.6735,0.1448,1.9459,485,156.0291,0.3207,607.9801,5.0822,0.6609,0.1954,0.6771,0,1,0,1,Browsing
15.4533,24.6636,3.802,51.3355,1.9046,7.8581,0.0034,0.0046,0.0842,0.0635,3.3877,478,200.3797,1.3965,2119.3664,8.5252,23.777,1.2573,17.7544,1,0,1,2,Compiling
10.8241,24.1622,8.238,55.5312,6.6422,4.9901,0.0074,0.0097,0.0579,0.0752,1.1047,481,191.2944,1.2,2367.1154,3.9984,16.7006,2.6169,11.525,1,0,1,2,Compiling
55.0269,62.9228,8.6527,58.9536,6.2922,9.379,0.0069,0.0232,0.0534,0.0771,0.1524,439,145.5814,1.5675,2661.0227,10.3362,13.6831,1.8385,17.7572,1,0,1,2,Compiling
18.4175,39.2357,20.9681,40.1022,0.3745,7.0451,0.0113,0.0166,1.3073,0.1437,1.2592,413,64.2346,0.8209,554.0559,5.3017,0.2285,0.0,0.4179,1,1,0,5,Coding
9.4018,26.8829,23.8912,37.301,0.3669,2.2701,0.0157,0.0,1.7736,0.0646,1.5989,466,174.8182,0.1247,463.8905,4.3817,0.3184,0.0,0.6259,1,1,0,5,Coding
19.2436,28.3652,25.6048,38.3667,3.5805,9.8991,0.0263,0.0305,4.4324,0.1399,1.7951,423,63.6701,0.4878,562.8095,3.6544,1.2032,0.185,0.7107,0,1,0,1,Browsing
69.4046,79.1068,1.6433,63.9871,0.1798,12.5896,0.0656,0.3045,0.1997,0.4657,1.0002,449,117.954,0.5125,1667.3003,5.8388,7.0672,0.2237,0.438,0,0,0,3,Gaming
12.2311,33.0476,23.4897,44.4801,0.3093,2.0707,0.0138,0.0094,1.2451,0.1323,1.9144,437,121.5111,0.4176,446.7079,4.0846,0.2404,0.0123,0.1209,1,1,0,5,Coding
77.8268,84.9771,2.3208,61.2141,0.172,8.3122,0.02,0.1662,0.2319,0.4851,1.7475,421,51.8805,0.585,1574.0994,5.4959,10.3276,0.4137,1.2623,0,0,0,3,Gaming
60.7465,71.5211,4.1241,43.7137,3.3295,13.6203,0.0114,0.0134,0.1056,0.0591,1.9058,457,155.952,1.4832999999999998,1969.9538,6.5578,20.4262,1.2714,7.8417,1,0,1,2,Compiling
23.9991,42.7447,26.3074,38.7404,0.7474,10.4826,0.0086,0.015,2.4811,0.0704,0.7632,397,68.4441,0.5364,505.0974,4.0798,0.1472,0.0,0.477,1,1,0,5,Coding
2.9302,5.2883,1.5975,37.0146,-0.3094,4.2408,0.0021,0.0417,0.0624,0.1258,0.1783,453,108.9839,0.4062,149.3913,2.8698,0.0,0.0042,0.0,0,0,0,4,Idle
22.5521,42.1613,20.0232,47.0421,5.7912,7.5056,0.0725,0.019,3.195,0.1221,1.2814,415,67.3375,0.5063,533.876,3.3923,0.561,0.3152,0.6348,0,1,0,1,Browsing
5.2343,21.1403,27.7458,41.2749,3.4702,11.8516,0.0462,0.0206,4.5412,0.105,2.2707,474,134.1632,0.2069,634.0829,4.0967,0.3918,0.1793,0.6664,0,1,0,1,Browsing
62.7791,73.7424,6.1693,47.5684,4.3361,11.1889,-0.0008,0.003,0.0402,0.0483,5.2659,434,137.3961,1.553,1743.4023,8.959,13.0718,3.2673,14.3674,1,0,1,2,Compiling
11.9635,26.9638,27.0393,32.8618,1.1672,9.9962,0.0324,0.0308,3.6264,0.1434,1.0819,426,78.4165,0.5817,553.9484,3.9679,1.4712,0.2166,0.5738,0,1,0,1,Browsing
5.8792,23.1045,16.0501,35.822,0.5033,5.3968,0.006,0.0289,1.1817,0.0619,0.1793,459,185.5962,0.1443,499.6302,5.7993,0.2045,0.0,0.3085,1,1,0,5,Coding
18.0293,29.8229,19.2119,38.5962,0.2383,2.8125,0.0122,0.0049,2.1439,0.0696,4.0355,430,58.1391,0.817,445.3519,5.5201,0.2968,0.0,0.3071,1,0,0,5,Coding
45.2819,60.2143,2.9127,62.596,0.341,12.0345,0.0385,0.285,0.1231,0.4604,0.7686,475,170.1881,0.1688,1606.1793,4.0912,4.8255,0.3697,1.0693,0,0,0,3,Gaming
19.1421,42.0001,19.4281,29.7258,2.9556,12.9387,0.0258,0.0181,2.5754,0.1412,1.6428,407,67.5753,0.6876,443.6881,4.8521,0.4646,0.238,0.6165,0,1,0,1,Browsing
84.4239,92.4047,2.4192,70.1514,0.0449,9.5064,0.0233,0.3053,0.2634,0.3972,0.9972,432,67.3896,0.6545,1400.9426,5.3751,6.3247,0.7278,0.208,0,0,0,3,Gaming
26.3333,51.5947,29.2613,30.4032,1.9896,5.8509,0.0332,0.0227,3.6199,0.1534,2.3496,414,71.1416,0.6329,540.0438,4.4898,0.9918,0.1634,0.5214,0,1,0,1,Browsing
10.1948,23.2424,6.0829,44.6933,1.7495,7.5019,0.0947,0.7402,0.1214,0.717,0.8963,480,154.656,0.2149,714.7532,2.0061,1.5202,0.1075,0.1564,0,1,0,0,Video_Call
24.6056,35.4487,28.2503,38.6701,2.4488,10.2318,0.0616,0.0499,3.9931,0.1387,2.0253,420,78.8405,0.6723,576.8045,4.1429,1.0952,0.2393,0.9423,0,1,0,1,Browsing
96.8559,100.0,6.0861,59.5089,5.1325,11.2186,0.0036,0.0145,0.0506,0.0404,1.9868,425,96.6444,1.8639,1684.7423,6.2813,23.0079,1.3404,20.2239,0,1,1,2,Compiling
34.3739,45.1149,12.9547,33.0289,0.5867,5.3513,0.0108,0.0117,2.0329,0.0727,0.104,453,122.3352,0.5057,375.5628,3.9879,0.4509,0.0049,0.4675,1,1,0,5,Coding
22.4204,30.8283,10.1793,39.3404,1.0389,7.1538,0.0856,0.6348,0.0315,0.6443,1.2451,438,77.269,0.5785,813.7626,2.9672,1.332,0.0487,0.2177,0,1,0,0,Video_Call
30.3944,39.5002,15.3026,51.6834,2.3458,10.9102,0.0772,0.6142,0.0883,0.7524,0.8363,474,105.1719,0.4227,765.6429,1.4635,1.2147,0.1681,0.2361,0,1,0,0,Video_Call
16.0375,26.8654,23.8111,35.9636,5.1344,8.5006,0.0401,0.0234,3.7825,0.0921,1.3712,418,74.5709,0.7936,427.8363,3.7406,1.0733,0.2423,1.5331,0,1,0,1,Browsing
2.3136,5.7061,1.2905,34.8481,0.2281,5.4364,0.0024,0.0,0.1148,0.1669,0.1306,428,51.4768,0.561,131.1378,3.332,0.024,0.0059,0.0054,0,0,0,4,Idle
3.2805,6.5345,1.7117,31.6075,0.2593,4.1679,0.0054,0.0426,0.068,0.0657,0.0,436,103.9234,0.3663,137.0208,2.4222,0.0,0.0128,0.0,0,0,0,4,Idle
12.1313,27.5996,17.1392,41.4207,0.5991,8.6009,0.0167,0.0344,1.8964,0.1075,2.0676,481,167.2541,0.3288,507.9709,4.3064,0.3483,0.0,0.1136,1,1,0,5,Coding
3.697,6.9341,1.5013,32.1196,0.3726,6.8337,0.0033,0.0217,0.0475,0.1525,0.0128,472,149.1637,0.1928,144.5458,3.1975,0.0091,0.0,0.0184,0,0,0,4,Idle
17.5081,34.3282,12.9039,43.046,0.9346,3.1682,0.0031,0.0333,0.2197,0.1073,1.5036,421,66.587,0.6154,530.5662,5.9048,0.2485,0.0,0.4262,1,1,0,5,Coding
67.2485,76.7667,2.6551,71.4098,-0.1704,11.346,0.0381,0.1732,0.2147,0.4906,1.6877,447,92.1072,0.3373,1633.9723,4.4414,9.3497,0.0083,0.7891,0,0,0,3,Gaming
5.3613,7.2453,1.529,34.5148,-0.194,4.5553,0.0024,0.0341,0.1599,0.0975,0.7894,414,74.0239,0.4686,180.6986,3.963,0.0,0.0097,0.0101,0,0,0,4,Idle
66.7634,72.1386,1.585,73.7749,0.2093,8.2939,0.0372,0.2541,0.149,0.4426,1.3942,453,118.8471,0.5022,1618.0528,5.8454,7.2511,0.5151,0.3959,0,0,0,3,Gaming
4.1971,5.5768,1.5592,34.3023,0.2719,3.9795,0.0015,0.0289,0.1504,0.0767,0.8996,416,73.7423,0.5386,84.0519,2.3718,0.0337,0.0054,0.0,0,0,0,4,Idle
39.1894,46.9461,1.7113,67.8265,0.0007,9.6421,0.0261,0.3014,0.2206,0.4239,1.1308,476,155.2953,0.3055,1691.3698,4.1701,7.992,0.3813,1.3423,0,0,0,3,Gaming
10.7043,21.1401,7.7248,43.4038,0.9893,7.4278,0.0961,0.6231,0.0963,0.8314,1.3496,477,167.3557,0.2232,840.5556,2.8283,0.8429,0.141,0.2025,0,1,0,0,Video_Call
17.6249,25.9559,6.5298,57.5267,4.2755,3.308,0.0099,0.0125,0.0967,0.0821,4.0915,475,207.589,1.398,2170.4317,7.4796,24.1397,1.3271,10.6433,1,0,1,2,Compiling
13.5195,33.6301,29.4926,40.7379,1.4194,9.7238,0.0616,0.0313,4.0333,0.1548,1.4737,481,163.1678,0.2919,521.4807,3.7517,0.7357,0.1998,0.8547,0,1,0,1,Browsing
4.8486,7.2384,1.882,29.8842,-0.2179,4.2197,0.0015,0.0661,0.0891,0.0906,0.499,416,58.8676,0.9705,143.5093,3.3767,0.035,0.0,0.007,0,0,0,4,Idle
43.9309,51.4022,11.6053,52.7272,-0.1667,5.8335,0.0867,0.6328,0.0817,0.7153,1.2966,421,51.1244,0.7518,801.3581,2.214,0.8954,0.0338,0.214,0,0,0,0,Video_Call
9.0267,17.2918,3.7726,50.1944,4.2465,12.3131,0.0023,0.0088,0.0761,0.0368,6.3159,463,190.4764,1.298,2165.7736,6.6411,14.2321,2.6324,15.3255,1,0,1,2,Compiling
93.1144,100.0,5.9436,58.5342,5.3641,10.1676,0.0075,0.0135,0.1018,0.03,3.4945,426,98.622,1.8893,2230.1961,6.616,18.3875,0.3327,11.1291,1,0,1,2,Compiling
11.4127,18.3827,10.9964,42.5569,0.5454,5.5657,0.0952,0.8046,0.0906,0.6153,1.4444,482,136.034,0.1653,878.3534,2.4384,0.4227,0.1878,0.1184,0,1,0,0,Video_Call
63.2349,78.5524,2.6445,66.7546,-0.3115,8.7249,0.0531,0.2955,0.1642,0.5169,1.9334,476,172.5381,0.2005,1938.6351,2.8872,4.4982,0.3318,0.8515,0,0,0,3,Gaming
22.2286,35.1344,27.066,37.6575,1.1286,6.7811,0.0077,0.0231,2.5674,0.0939,2.2078,430,103.615,0.3887,465.5946,3.2159,0.1889,0.0162,0.5456,1,1,0,5,Coding
11.9889,23.5079,9.0882,39.119,0.4014,10.0738,0.103,0.7095,0.0792,0.874,1.2217,483,170.3729,0.2896,840.7602,1.6452,0.9754,0.0922,0.1544,0,1,0,0,Video_Call
14.1147,25.2323,15.6701,44.6732,0.4544,7.5032,0.0014,0.0193,2.3449,0.0887,1.1888,443,95.3453,0.2952,432.873,4.2388,0.2605,0.0021,0.4972,1,1,0,5,Coding
22.976,40.2844,12.2153,38.8844,1.1224,4.7782,0.0703,0.7724,0.0856,0.8822,1.6209,463,114.1327,0.4623,679.4224,2.8248,1.8303,0.0509,0.2102,0,1,0,0,Video_Call
18.4232,28.4535,7.8054,54.4917,0.8935,11.2886,0.0986,0.7493,0.0649,0.8016,0.5993,470,172.8239,0.4108,601.9662,2.3051,0.6722,0.0473,0.2054,0,0,0,0,Video_Call
4.6255,8.305,1.8785,26.8398,0.1839,4.0218,0.007,0.0496,0.1376,0.0894,0.3782,475,175.2533,0.1917,152.9015,2.4148,0.0,0.0,0.0,0,0,0,4,Idle
13.3376,39.8357,19.6841,56.7777,8.494,11.978,0.0518,0.0401,5.4866,0.1338,1.4071,482,166.9752,0.0156,584.7928,4.5237,1.2311,0.2779,1.0459,0,1,0,1,Browsing
3.0741,5.9983,0.393,32.773,-0.5806,4.1398,0.0062,0.0157,0.0,0.1267,0.7102,493,140.7487,0.0885,137.7475,3.1144,0.0646,0.0169,0.006,0,0,0,4,Idle
13.05,23.8887,13.3541,43.752,2.0887,7.8192,0.082,0.8529,0.0885,0.8655,0.5715,484,175.4325,0.086,687.3034,2.0469,1.3812,0.1581,0.1421,0,1,0,0,Video_Call
73.4284,86.6348,2.6433,68.4904,-0.0896,9.5489,0.0402,0.2152,0.2072,0.3813,2.0159,417,70.5081,0.3728,1566.6823,5.3131,4.999,1.0163,1.1444,0,1,0,3,Gaming
8.0464,21.1084,29.581,48.6907,4.267,9.2191,0.0532,0.0432,4.7509,0.117,3.122,479,160.4365,0.2828,493.9695,4.4392,0.4365,0.2591,0.5593,0,1,0,1,Browsing
6.2175,20.4243,18.8286,44.4859,1.1117,6.8895,0.0782,0.8196,0.0832,0.8654,0.51,478,170.2081,0.0988,807.6151,2.3719,1.4516,0.1281,0.1227,0,1,0,0,Video_Call
18.6431,31.5234,19.1527,40.805,5.423,14.6257,0.0206,0.0346,3.6831,0.1378,2.8016,438,62.5636,0.7525,477.1158,4.1121,0.6737,0.2276,1.0,1,1,0,1,Browsing
11.5992,22.8954,36.2013,42.3458,6.8859,13.4639,0.0323,0.0242,4.5268,0.1099,0.952,465,159.5037,0.2671,496.7224,4.3696,0.828,0.2538,0.6979,0,1,0,1,Browsing
